FlightNumber,Airline,DepartureAirport,ArrivalAirport,ScheduledDepartureTime,ActualDepartureTime,DelayDuration,DelayCause,Date,PassengerImpact,FlightStatus
SW778,American Airlines,PHX,JFK,20-01-2025 04:15,20-01-2025 04:25,10,Late Aircraft,20-01-2025,Minimal,Delayed
JB796,Southwest Airlines,JFK,SEA,22-03-2025 15:45,22-03-2025 16:15,30,Technical,22-03-2025,Moderate,Delayed
AS597,American Airlines,MIA,DEN,16-03-2025 04:00,16-03-2025 04:00,0,None,16-03-2025,Minimal,On-time
AS629,Alaska Airlines,ORD,PHX,17-02-2025 13:15,17-02-2025 13:15,0,None,17-02-2025,Minimal,On-time
UA966,Delta Air Lines,PHX,ORD,25-01-2025 00:00,25-01-2025 00:30,30,Late Aircraft,25-01-2025,Moderate,Delayed
DL683,JetBlue Airways,PHX,ATL,22-04-2025 07:00,22-04-2025 07:45,45,Late Aircraft,22-04-2025,Moderate,Delayed
AS741,JetBlue Airways,SFO,SEA,20-03-2025 06:15,20-03-2025 06:15,0,None,20-03-2025,Minimal,On-time
JB830,United Airlines,LAX,MIA,26-03-2025 17:15,26-03-2025 17:15,0,None,26-03-2025,Minimal,On-time
UA683,American Airlines,DEN,DFW,28-04-2025 16:15,28-04-2025 16:25,10,Crew,28-04-2025,Minimal,Delayed
AA934,Southwest Airlines,DEN,ATL,31-03-2025 13:45,31-03-2025 15:15,90,Late Aircraft,31-03-2025,Major impact,Delayed
UA165,Delta Air Lines,SEA,ATL,05-02-2025 10:30,05-02-2025 11:00,30,Late Aircraft,05-02-2025,Moderate,Delayed
UA788,Southwest Airlines,DEN,SEA,20-03-2025 15:45,20-03-2025 17:45,120,Security,20-03-2025,Missed connections,Delayed
DL268,United Airlines,PHX,ORD,01-04-2025 11:00,,,Late Aircraft,01-04-2025,Major impact,Cancelled
JB528,United Airlines,SFO,PHX,29-04-2025 10:00,29-04-2025 10:05,5,Late Aircraft,29-04-2025,Minimal,Delayed
SW996,Southwest Airlines,SEA,ATL,18-03-2025 07:30,18-03-2025 07:30,0,None,18-03-2025,Minimal,On-time
JB896,Delta Air Lines,ORD,DEN,21-04-2025 04:00,21-04-2025 04:10,10,Crew,21-04-2025,Minimal,Delayed
AS480,American Airlines,ATL,DFW,11-04-2025 06:30,11-04-2025 06:30,0,None,11-04-2025,Minimal,On-time
AS975,Alaska Airlines,JFK,DEN,27-04-2025 11:45,27-04-2025 11:45,0,None,27-04-2025,Minimal,On-time
DL482,American Airlines,MIA,ORD,31-03-2025 20:00,31-03-2025 20:30,30,Technical,31-03-2025,Moderate,Delayed
JB237,American Airlines,ORD,MIA,13-03-2025 21:15,13-03-2025 21:15,0,None,13-03-2025,Minimal,On-time
AS848,Delta Air Lines,JFK,DEN,10-02-2025 02:45,10-02-2025 04:45,120,Weather,10-02-2025,Missed connections,Delayed
AS324,Alaska Airlines,ATL,PHX,24-02-2025 06:00,24-02-2025 06:15,15,Technical,24-02-2025,Minimal,Delayed
AA837,Alaska Airlines,MIA,ORD,06-03-2025 08:15,06-03-2025 09:00,45,Security,06-03-2025,Moderate,Delayed
DL533,Southwest Airlines,PHX,SFO,03-01-2025 16:15,03-01-2025 16:15,0,None,03-01-2025,Minimal,On-time
JB515,Southwest Airlines,LAX,ORD,18-02-2025 00:30,18-02-2025 01:15,45,Security,18-02-2025,Moderate,Delayed
SW997,JetBlue Airways,ATL,JFK,13-03-2025 11:45,13-03-2025 11:50,5,Weather,13-03-2025,Minimal,Delayed
DL367,JetBlue Airways,DEN,LAX,27-04-2025 18:15,27-04-2025 18:20,5,Weather,27-04-2025,Minimal,Delayed
UA398,Southwest Airlines,LAX,MIA,14-02-2025 16:00,14-02-2025 16:05,5,Technical,14-02-2025,Minimal,Delayed
AS621,JetBlue Airways,JFK,DEN,02-02-2025 20:00,02-02-2025 20:05,5,Crew,02-02-2025,Minimal,Delayed
UA515,Southwest Airlines,MIA,DEN,10-01-2025 21:15,10-01-2025 21:15,0,None,10-01-2025,Minimal,On-time
AS770,American Airlines,ORD,PHX,24-03-2025 06:45,24-03-2025 07:45,60,Crew,24-03-2025,Moderate,Delayed
DL143,JetBlue Airways,JFK,ATL,29-04-2025 12:30,29-04-2025 14:30,120,Weather,29-04-2025,Missed connections,Delayed
SW662,United Airlines,JFK,ATL,29-04-2025 19:00,29-04-2025 21:00,120,Weather,29-04-2025,Missed connections,Delayed
JB810,JetBlue Airways,DFW,MIA,31-03-2025 03:45,31-03-2025 04:45,60,Security,31-03-2025,Moderate,Delayed
SW918,JetBlue Airways,SFO,LAX,11-01-2025 18:45,11-01-2025 18:45,0,None,11-01-2025,Minimal,On-time
UA693,Alaska Airlines,MIA,DFW,26-03-2025 06:15,26-03-2025 08:15,120,Weather,26-03-2025,Missed connections,Delayed
UA649,Delta Air Lines,DEN,DFW,02-02-2025 11:00,02-02-2025 12:30,90,Crew,02-02-2025,Missed connections,Delayed
JB478,Delta Air Lines,DEN,DFW,01-02-2025 18:15,01-02-2025 19:45,90,Late Aircraft,01-02-2025,Major impact,Delayed
AS593,United Airlines,MIA,JFK,09-01-2025 21:30,09-01-2025 22:15,45,Late Aircraft,09-01-2025,Moderate,Delayed
SW719,Delta Air Lines,JFK,ORD,01-01-2025 04:30,01-01-2025 06:30,120,Technical,01-01-2025,Missed connections,Delayed
SW706,JetBlue Airways,DFW,DEN,10-02-2025 02:30,10-02-2025 02:30,0,None,10-02-2025,Minimal,On-time
DL427,Delta Air Lines,MIA,DEN,01-05-2025 09:45,01-05-2025 10:15,30,Weather,01-05-2025,Moderate,Delayed
SW937,Delta Air Lines,JFK,PHX,28-04-2025 18:45,28-04-2025 18:50,5,Late Aircraft,28-04-2025,Minimal,Delayed
DL668,Alaska Airlines,ATL,MIA,12-04-2025 15:45,12-04-2025 15:55,10,Weather,12-04-2025,Minimal,Delayed
JB399,Delta Air Lines,DEN,ATL,30-03-2025 23:45,31-03-2025 01:15,90,Technical,30-03-2025,Major impact,Delayed
AA108,Southwest Airlines,LAX,DFW,10-01-2025 01:15,10-01-2025 01:15,0,None,10-01-2025,Minimal,On-time
DL402,Alaska Airlines,ORD,MIA,28-01-2025 21:00,28-01-2025 23:00,120,Late Aircraft,28-01-2025,Missed connections,Delayed
JB954,Alaska Airlines,SFO,LAX,28-03-2025 18:45,28-03-2025 19:45,60,Security,28-03-2025,Moderate,Delayed
SW512,Southwest Airlines,SFO,ORD,06-01-2025 19:45,06-01-2025 20:15,30,Technical,06-01-2025,Moderate,Delayed
UA116,American Airlines,PHX,DEN,20-01-2025 05:30,20-01-2025 05:30,0,None,20-01-2025,Minimal,On-time
SW798,Alaska Airlines,DEN,DFW,10-04-2025 14:15,10-04-2025 14:15,0,None,10-04-2025,Minimal,On-time
AA693,American Airlines,ORD,DFW,21-03-2025 22:00,21-03-2025 23:00,60,Crew,21-03-2025,Moderate,Delayed
DL531,American Airlines,LAX,SFO,05-03-2025 20:00,05-03-2025 21:00,60,Weather,05-03-2025,Moderate,Delayed
AA144,American Airlines,SFO,ATL,23-02-2025 00:00,23-02-2025 00:15,15,Late Aircraft,23-02-2025,Minimal,Delayed
JB834,Delta Air Lines,ORD,MIA,27-04-2025 10:45,27-04-2025 10:45,0,None,27-04-2025,Minimal,On-time
DL325,United Airlines,ORD,PHX,06-03-2025 22:15,06-03-2025 22:25,10,Security,06-03-2025,Minimal,Delayed
UA684,Southwest Airlines,SEA,LAX,15-04-2025 08:45,15-04-2025 11:45,180,Late Aircraft,15-04-2025,Missed connections,Delayed
AS951,Delta Air Lines,ATL,JFK,23-04-2025 06:00,23-04-2025 06:00,0,None,23-04-2025,Minimal,On-time
AS242,Alaska Airlines,SFO,SEA,16-02-2025 04:15,16-02-2025 07:15,180,Crew,16-02-2025,Missed connections,Delayed
JB270,Alaska Airlines,SEA,ATL,07-02-2025 00:00,07-02-2025 00:00,0,None,07-02-2025,Minimal,On-time
AS791,Alaska Airlines,ATL,JFK,11-03-2025 12:00,11-03-2025 13:30,90,Weather,11-03-2025,Missed connections,Delayed
AA672,United Airlines,ORD,DFW,16-04-2025 04:45,16-04-2025 04:45,0,None,16-04-2025,Minimal,On-time
AS307,Alaska Airlines,JFK,ORD,31-01-2025 10:45,31-01-2025 10:45,0,None,31-01-2025,Minimal,On-time
SW712,Alaska Airlines,DFW,JFK,12-01-2025 01:00,12-01-2025 01:00,0,None,12-01-2025,Minimal,On-time
JB940,JetBlue Airways,PHX,DFW,09-01-2025 17:45,09-01-2025 17:50,5,Crew,09-01-2025,Minimal,Delayed
JB145,Delta Air Lines,MIA,DFW,12-02-2025 22:30,13-02-2025 01:30,180,Security,12-02-2025,Major impact,Delayed
AA736,Alaska Airlines,DFW,JFK,29-04-2025 08:15,29-04-2025 09:45,90,Late Aircraft,29-04-2025,Major impact,Delayed
SW503,Delta Air Lines,MIA,JFK,07-03-2025 02:15,07-03-2025 02:15,0,None,07-03-2025,Minimal,On-time
SW632,American Airlines,DEN,ORD,10-04-2025 14:30,10-04-2025 14:30,0,None,10-04-2025,Minimal,On-time
UA835,Delta Air Lines,LAX,ATL,05-01-2025 11:15,05-01-2025 11:45,30,Weather,05-01-2025,Moderate,Delayed
SW609,Delta Air Lines,PHX,SEA,21-03-2025 16:30,21-03-2025 16:30,0,None,21-03-2025,Minimal,On-time
JB227,Alaska Airlines,ORD,ATL,27-03-2025 13:15,27-03-2025 14:45,90,Crew,27-03-2025,Major impact,Delayed
AA515,Southwest Airlines,SFO,MIA,30-03-2025 03:45,30-03-2025 04:00,15,Security,30-03-2025,Minimal,Delayed
DL518,Delta Air Lines,SFO,PHX,09-03-2025 21:30,09-03-2025 23:00,90,Technical,09-03-2025,Missed connections,Delayed
DL706,Delta Air Lines,ATL,SEA,25-02-2025 13:45,25-02-2025 16:45,180,Weather,25-02-2025,Major impact,Delayed
SW187,Southwest Airlines,DEN,ATL,24-01-2025 17:00,24-01-2025 17:30,30,Crew,24-01-2025,Moderate,Delayed
AA238,United Airlines,DEN,MIA,03-03-2025 14:15,03-03-2025 16:15,120,Late Aircraft,03-03-2025,Missed connections,Delayed
DL670,United Airlines,MIA,JFK,10-02-2025 00:00,10-02-2025 00:00,0,None,10-02-2025,Minimal,On-time
UA227,Southwest Airlines,LAX,SEA,12-02-2025 15:15,12-02-2025 15:30,15,Security,12-02-2025,Minimal,Delayed
UA988,Southwest Airlines,DEN,LAX,10-03-2025 17:45,10-03-2025 17:55,10,Crew,10-03-2025,Minimal,Delayed
AA157,Alaska Airlines,DEN,JFK,01-01-2025 22:15,01-01-2025 22:30,15,Security,01-01-2025,Minimal,Delayed
JB955,Southwest Airlines,DEN,MIA,07-01-2025 20:15,07-01-2025 20:30,15,Security,07-01-2025,Minimal,Delayed
AA204,Alaska Airlines,ATL,SFO,23-03-2025 00:00,23-03-2025 01:30,90,Weather,23-03-2025,Missed connections,Delayed
JB872,American Airlines,SFO,DEN,20-01-2025 05:15,20-01-2025 05:45,30,Late Aircraft,20-01-2025,Moderate,Delayed
AA749,JetBlue Airways,JFK,SEA,22-01-2025 01:00,22-01-2025 01:00,0,None,22-01-2025,Minimal,On-time
DL120,Delta Air Lines,ORD,ATL,26-04-2025 12:45,26-04-2025 14:45,120,Crew,26-04-2025,Major impact,Delayed
AS750,United Airlines,JFK,SFO,05-03-2025 22:00,05-03-2025 22:00,0,None,05-03-2025,Minimal,On-time
UA500,Alaska Airlines,PHX,DEN,26-04-2025 13:45,26-04-2025 15:15,90,Security,26-04-2025,Missed connections,Delayed
UA761,United Airlines,ORD,SFO,29-01-2025 08:30,29-01-2025 08:30,0,None,29-01-2025,Minimal,On-time
AS539,JetBlue Airways,MIA,SFO,15-02-2025 16:15,15-02-2025 17:00,45,Security,15-02-2025,Moderate,Delayed
UA675,Alaska Airlines,DFW,SFO,25-03-2025 17:45,25-03-2025 19:15,90,Late Aircraft,25-03-2025,Major impact,Delayed
SW949,United Airlines,MIA,DEN,31-01-2025 04:00,31-01-2025 04:00,0,None,31-01-2025,Minimal,On-time
SW473,JetBlue Airways,SEA,JFK,29-04-2025 16:30,29-04-2025 18:00,90,Security,29-04-2025,Major impact,Delayed
AS357,United Airlines,DFW,SEA,18-03-2025 22:30,18-03-2025 22:30,0,None,18-03-2025,Minimal,On-time
AA881,Alaska Airlines,ORD,SFO,13-04-2025 01:30,13-04-2025 01:30,0,None,13-04-2025,Minimal,On-time
DL644,United Airlines,SFO,MIA,22-01-2025 23:00,22-01-2025 23:30,30,Crew,22-01-2025,Moderate,Delayed
JB876,Delta Air Lines,PHX,JFK,31-03-2025 14:45,31-03-2025 16:45,120,Technical,31-03-2025,Missed connections,Delayed
UA782,Alaska Airlines,JFK,ORD,13-03-2025 00:00,13-03-2025 01:00,60,Security,13-03-2025,Moderate,Delayed
AA462,American Airlines,ATL,JFK,08-02-2025 10:00,08-02-2025 13:00,180,Weather,08-02-2025,Missed connections,Delayed
DL166,Delta Air Lines,SEA,ORD,09-04-2025 21:15,09-04-2025 21:15,0,None,09-04-2025,Minimal,On-time
JB979,United Airlines,DFW,LAX,13-04-2025 23:00,13-04-2025 23:30,30,Crew,13-04-2025,Moderate,Delayed
UA989,Delta Air Lines,SFO,DEN,24-01-2025 14:30,24-01-2025 16:00,90,Late Aircraft,24-01-2025,Major impact,Delayed
UA213,Alaska Airlines,JFK,PHX,16-02-2025 15:15,16-02-2025 18:15,180,Crew,16-02-2025,Missed connections,Delayed
AA365,Alaska Airlines,SFO,JFK,13-04-2025 19:00,13-04-2025 20:00,60,Weather,13-04-2025,Moderate,Delayed
AS411,United Airlines,DEN,SFO,07-04-2025 21:15,07-04-2025 21:20,5,Late Aircraft,07-04-2025,Minimal,Delayed
DL656,American Airlines,SFO,MIA,26-01-2025 07:45,26-01-2025 07:55,10,Technical,26-01-2025,Minimal,Delayed
AS425,Southwest Airlines,DEN,SEA,03-04-2025 23:15,03-04-2025 23:15,0,None,03-04-2025,Minimal,On-time
AA277,Southwest Airlines,JFK,PHX,02-02-2025 16:00,,,Security,02-02-2025,Major impact,Cancelled
SW684,Delta Air Lines,LAX,SEA,31-01-2025 00:15,31-01-2025 00:15,0,None,31-01-2025,Minimal,On-time
AA546,Alaska Airlines,SEA,JFK,09-02-2025 10:00,09-02-2025 10:00,0,None,09-02-2025,Minimal,On-time
JB652,Delta Air Lines,ATL,SEA,26-02-2025 07:00,26-02-2025 07:00,0,None,26-02-2025,Minimal,On-time
DL387,Delta Air Lines,MIA,PHX,09-03-2025 01:30,09-03-2025 01:40,10,Crew,09-03-2025,Minimal,Delayed
AA248,United Airlines,PHX,DFW,21-02-2025 09:30,21-02-2025 09:45,15,Security,21-02-2025,Minimal,Delayed
AS343,American Airlines,DFW,DEN,17-01-2025 15:30,17-01-2025 15:30,0,None,17-01-2025,Minimal,On-time
SW289,JetBlue Airways,PHX,LAX,15-01-2025 22:30,15-01-2025 22:35,5,Crew,15-01-2025,Minimal,Delayed
DL187,JetBlue Airways,DFW,DEN,01-02-2025 13:30,01-02-2025 13:40,10,Weather,01-02-2025,Minimal,Delayed
DL780,JetBlue Airways,SEA,MIA,16-01-2025 21:00,16-01-2025 22:30,90,Technical,16-01-2025,Major impact,Delayed
SW719,Delta Air Lines,SFO,DEN,14-04-2025 02:45,14-04-2025 03:00,15,Security,14-04-2025,Minimal,Delayed
SW244,Alaska Airlines,PHX,LAX,06-04-2025 01:45,06-04-2025 02:00,15,Technical,06-04-2025,Minimal,Delayed
JB352,Southwest Airlines,PHX,LAX,11-04-2025 10:45,11-04-2025 12:45,120,Late Aircraft,11-04-2025,Missed connections,Delayed
AA467,Delta Air Lines,PHX,MIA,29-03-2025 14:45,29-03-2025 15:30,45,Crew,29-03-2025,Moderate,Delayed
AS733,Alaska Airlines,LAX,SFO,21-04-2025 06:00,,,Technical,21-04-2025,Major impact,Cancelled
DL894,Alaska Airlines,SFO,PHX,01-02-2025 17:45,01-02-2025 17:50,5,Technical,01-02-2025,Minimal,Delayed
UA753,United Airlines,JFK,DFW,18-03-2025 10:45,18-03-2025 12:15,90,Weather,18-03-2025,Major impact,Delayed
AA378,American Airlines,PHX,DFW,04-02-2025 13:45,04-02-2025 14:30,45,Weather,04-02-2025,Moderate,Delayed
AS249,Delta Air Lines,SFO,PHX,06-03-2025 03:00,06-03-2025 03:30,30,Security,06-03-2025,Moderate,Delayed
SW276,American Airlines,JFK,SFO,13-01-2025 07:15,13-01-2025 07:20,5,Weather,13-01-2025,Minimal,Delayed
DL252,American Airlines,LAX,ORD,10-03-2025 21:15,10-03-2025 21:45,30,Technical,10-03-2025,Moderate,Delayed
JB857,Delta Air Lines,LAX,SEA,08-03-2025 03:45,08-03-2025 03:50,5,Technical,08-03-2025,Minimal,Delayed
AS783,Alaska Airlines,LAX,MIA,01-02-2025 23:45,02-02-2025 01:45,120,Security,01-02-2025,Missed connections,Delayed
SW593,Delta Air Lines,JFK,LAX,03-01-2025 11:15,03-01-2025 11:25,10,Weather,03-01-2025,Minimal,Delayed
AA567,American Airlines,SFO,DFW,04-02-2025 17:30,04-02-2025 17:30,0,None,04-02-2025,Minimal,On-time
AS787,JetBlue Airways,PHX,DEN,14-01-2025 05:15,14-01-2025 08:15,180,Crew,14-01-2025,Major impact,Delayed
JB871,American Airlines,PHX,ORD,13-04-2025 20:30,13-04-2025 21:30,60,Late Aircraft,13-04-2025,Moderate,Delayed
DL731,Southwest Airlines,DEN,SFO,19-02-2025 03:15,19-02-2025 05:15,120,Weather,19-02-2025,Major impact,Delayed
AS800,American Airlines,MIA,PHX,23-02-2025 04:45,23-02-2025 05:45,60,Late Aircraft,23-02-2025,Moderate,Delayed
AS511,Southwest Airlines,SEA,PHX,29-01-2025 00:30,29-01-2025 01:00,30,Late Aircraft,29-01-2025,Moderate,Delayed
JB966,JetBlue Airways,SEA,ORD,16-04-2025 01:15,16-04-2025 01:15,0,None,16-04-2025,Minimal,On-time
AS834,United Airlines,SFO,LAX,08-02-2025 09:45,08-02-2025 09:45,0,None,08-02-2025,Minimal,On-time
SW309,Alaska Airlines,DFW,JFK,07-02-2025 21:00,07-02-2025 23:00,120,Late Aircraft,07-02-2025,Major impact,Delayed
DL741,Alaska Airlines,LAX,SFO,24-01-2025 09:15,24-01-2025 10:45,90,Security,24-01-2025,Missed connections,Delayed
SW368,Southwest Airlines,JFK,DEN,19-02-2025 10:45,19-02-2025 12:15,90,Security,19-02-2025,Missed connections,Delayed
DL486,JetBlue Airways,MIA,DFW,01-01-2025 00:30,01-01-2025 02:30,120,Security,01-01-2025,Major impact,Delayed
DL806,American Airlines,DEN,ATL,06-04-2025 04:00,06-04-2025 04:15,15,Late Aircraft,06-04-2025,Minimal,Delayed
SW437,JetBlue Airways,DFW,DEN,09-01-2025 01:30,09-01-2025 01:45,15,Security,09-01-2025,Minimal,Delayed
JB562,Delta Air Lines,ATL,PHX,21-01-2025 08:45,21-01-2025 09:15,30,Weather,21-01-2025,Moderate,Delayed
AA557,Alaska Airlines,PHX,SFO,25-03-2025 01:45,25-03-2025 03:45,120,Security,25-03-2025,Missed connections,Delayed
SW391,JetBlue Airways,PHX,SEA,21-03-2025 19:00,21-03-2025 19:15,15,Weather,21-03-2025,Minimal,Delayed
AA385,JetBlue Airways,SFO,DEN,23-02-2025 11:00,23-02-2025 14:00,180,Weather,23-02-2025,Major impact,Delayed
SW316,Alaska Airlines,DEN,SEA,21-04-2025 07:00,21-04-2025 07:00,0,None,21-04-2025,Minimal,On-time
AA272,JetBlue Airways,SEA,DEN,17-04-2025 11:45,17-04-2025 11:45,0,None,17-04-2025,Minimal,On-time
SW205,Southwest Airlines,PHX,ORD,19-03-2025 13:15,19-03-2025 16:15,180,Security,19-03-2025,Major impact,Delayed
DL638,Alaska Airlines,PHX,JFK,20-02-2025 16:15,20-02-2025 16:25,10,Technical,20-02-2025,Minimal,Delayed
AA611,American Airlines,SFO,MIA,14-02-2025 06:15,14-02-2025 06:45,30,Technical,14-02-2025,Moderate,Delayed
AA921,Delta Air Lines,LAX,MIA,20-03-2025 16:30,20-03-2025 16:35,5,Weather,20-03-2025,Minimal,Delayed
JB954,American Airlines,DFW,MIA,28-03-2025 05:30,28-03-2025 05:30,0,None,28-03-2025,Minimal,On-time
UA615,Delta Air Lines,DEN,SEA,26-04-2025 07:00,26-04-2025 07:45,45,Technical,26-04-2025,Moderate,Delayed
DL248,United Airlines,DEN,LAX,26-02-2025 08:00,26-02-2025 08:00,0,None,26-02-2025,Minimal,On-time
DL430,JetBlue Airways,LAX,DEN,17-04-2025 15:45,17-04-2025 15:45,0,None,17-04-2025,Minimal,On-time
AA938,Alaska Airlines,ATL,ORD,21-02-2025 01:00,21-02-2025 02:30,90,Technical,21-02-2025,Missed connections,Delayed
AA944,Delta Air Lines,MIA,ORD,10-02-2025 07:00,10-02-2025 07:30,30,Weather,10-02-2025,Moderate,Delayed
AA890,Southwest Airlines,PHX,SFO,08-03-2025 21:30,08-03-2025 21:30,0,None,08-03-2025,Minimal,On-time
AS701,Southwest Airlines,ORD,SFO,23-04-2025 18:45,23-04-2025 19:30,45,Weather,23-04-2025,Moderate,Delayed
AS725,JetBlue Airways,ATL,LAX,28-02-2025 15:15,28-02-2025 15:25,10,Late Aircraft,28-02-2025,Minimal,Delayed
AA168,Delta Air Lines,DFW,MIA,25-01-2025 13:45,25-01-2025 14:00,15,Weather,25-01-2025,Minimal,Delayed
DL823,United Airlines,JFK,DFW,09-02-2025 04:15,09-02-2025 05:00,45,Weather,09-02-2025,Moderate,Delayed
JB910,Alaska Airlines,DFW,JFK,22-02-2025 21:15,22-02-2025 21:45,30,Late Aircraft,22-02-2025,Moderate,Delayed
AA196,JetBlue Airways,LAX,DEN,07-02-2025 08:15,07-02-2025 11:15,180,Crew,07-02-2025,Major impact,Delayed
AS131,Delta Air Lines,ORD,DFW,14-04-2025 11:00,14-04-2025 11:45,45,Late Aircraft,14-04-2025,Moderate,Delayed
AS193,American Airlines,MIA,SFO,26-03-2025 02:30,26-03-2025 03:15,45,Weather,26-03-2025,Moderate,Delayed
JB391,American Airlines,ORD,MIA,14-02-2025 06:00,14-02-2025 06:00,0,None,14-02-2025,Minimal,On-time
UA418,Alaska Airlines,ATL,DEN,18-04-2025 10:00,18-04-2025 10:05,5,Security,18-04-2025,Minimal,Delayed
DL494,American Airlines,LAX,JFK,24-03-2025 06:30,24-03-2025 07:15,45,Technical,24-03-2025,Moderate,Delayed
JB279,American Airlines,ATL,ORD,03-03-2025 12:45,03-03-2025 14:15,90,Security,03-03-2025,Major impact,Delayed
JB455,Delta Air Lines,DFW,PHX,19-02-2025 02:30,19-02-2025 02:40,10,Security,19-02-2025,Minimal,Delayed
DL723,Alaska Airlines,JFK,ORD,11-04-2025 09:15,,,Late Aircraft,11-04-2025,Major impact,Cancelled
JB862,Delta Air Lines,ORD,SEA,25-01-2025 06:30,25-01-2025 09:30,180,Security,25-01-2025,Major impact,Delayed
UA313,Southwest Airlines,DEN,LAX,01-05-2025 23:45,02-05-2025 00:30,45,Weather,01-05-2025,Moderate,Delayed
UA931,United Airlines,ATL,DEN,01-02-2025 23:15,01-02-2025 23:30,15,Security,01-02-2025,Minimal,Delayed
AA560,United Airlines,DFW,SFO,16-04-2025 00:30,16-04-2025 03:30,180,Security,16-04-2025,Missed connections,Delayed
SW963,Alaska Airlines,JFK,ORD,14-03-2025 13:45,14-03-2025 14:15,30,Crew,14-03-2025,Moderate,Delayed
SW514,United Airlines,JFK,DEN,28-02-2025 03:15,28-02-2025 04:15,60,Crew,28-02-2025,Moderate,Delayed
JB566,Delta Air Lines,ORD,DEN,05-04-2025 23:45,06-04-2025 02:45,180,Late Aircraft,05-04-2025,Missed connections,Delayed
JB725,JetBlue Airways,ORD,MIA,03-01-2025 13:00,03-01-2025 13:05,5,Late Aircraft,03-01-2025,Minimal,Delayed
AA966,United Airlines,PHX,SEA,27-04-2025 02:00,27-04-2025 02:30,30,Security,27-04-2025,Moderate,Delayed
AS558,American Airlines,DEN,SEA,03-03-2025 11:45,03-03-2025 12:45,60,Weather,03-03-2025,Moderate,Delayed
AA655,Alaska Airlines,MIA,SFO,01-05-2025 00:00,01-05-2025 00:45,45,Crew,01-05-2025,Moderate,Delayed
AS799,Delta Air Lines,DFW,DEN,30-03-2025 06:30,,,Crew,30-03-2025,Missed connections,Cancelled
AA761,United Airlines,SFO,SEA,20-04-2025 22:15,20-04-2025 23:00,45,Weather,20-04-2025,Moderate,Delayed
AS867,United Airlines,ATL,PHX,25-02-2025 02:45,25-02-2025 02:45,0,None,25-02-2025,Minimal,On-time
DL439,Southwest Airlines,LAX,DEN,05-01-2025 04:30,05-01-2025 05:00,30,Security,05-01-2025,Moderate,Delayed
AS602,Southwest Airlines,ATL,SEA,22-04-2025 09:00,22-04-2025 09:30,30,Security,22-04-2025,Moderate,Delayed
JB350,Alaska Airlines,SFO,PHX,22-04-2025 01:45,,,Weather,22-04-2025,Major impact,Cancelled
AA970,Delta Air Lines,SEA,PHX,15-03-2025 12:30,15-03-2025 13:00,30,Weather,15-03-2025,Moderate,Delayed
AS615,United Airlines,ATL,MIA,28-02-2025 11:45,28-02-2025 11:45,0,None,28-02-2025,Minimal,On-time
DL496,United Airlines,SFO,ATL,07-01-2025 06:45,07-01-2025 07:30,45,Crew,07-01-2025,Moderate,Delayed
JB364,Southwest Airlines,MIA,SFO,06-04-2025 23:15,07-04-2025 02:15,180,Weather,06-04-2025,Major impact,Delayed
UA550,Alaska Airlines,SFO,LAX,03-03-2025 22:00,03-03-2025 22:30,30,Weather,03-03-2025,Moderate,Delayed
UA386,United Airlines,SEA,MIA,24-04-2025 13:15,24-04-2025 13:30,15,Late Aircraft,24-04-2025,Minimal,Delayed
SW555,JetBlue Airways,DEN,JFK,07-03-2025 19:45,07-03-2025 19:45,0,None,07-03-2025,Minimal,On-time
SW891,United Airlines,PHX,ORD,29-03-2025 09:15,29-03-2025 09:15,0,None,29-03-2025,Minimal,On-time
AS442,Delta Air Lines,PHX,DEN,19-04-2025 06:45,19-04-2025 06:45,0,None,19-04-2025,Minimal,On-time
AA871,Delta Air Lines,SEA,SFO,01-03-2025 13:45,01-03-2025 14:30,45,Technical,01-03-2025,Moderate,Delayed
SW531,Southwest Airlines,DEN,LAX,09-02-2025 19:45,09-02-2025 20:30,45,Weather,09-02-2025,Moderate,Delayed
SW884,Delta Air Lines,DFW,JFK,21-03-2025 18:00,21-03-2025 18:00,0,None,21-03-2025,Minimal,On-time
AA684,United Airlines,JFK,SEA,17-02-2025 12:30,17-02-2025 12:30,0,None,17-02-2025,Minimal,On-time
AS397,Alaska Airlines,ORD,SFO,01-02-2025 16:30,01-02-2025 18:00,90,Crew,01-02-2025,Major impact,Delayed
DL305,Alaska Airlines,ATL,SEA,25-02-2025 01:00,25-02-2025 01:00,0,None,25-02-2025,Minimal,On-time
SW129,JetBlue Airways,LAX,ATL,08-01-2025 23:15,08-01-2025 23:15,0,None,08-01-2025,Minimal,On-time
AS470,Southwest Airlines,LAX,ATL,18-03-2025 22:45,18-03-2025 22:45,0,None,18-03-2025,Minimal,On-time
AA660,American Airlines,DEN,PHX,28-01-2025 23:45,28-01-2025 23:45,0,None,28-01-2025,Minimal,On-time
SW178,United Airlines,ORD,MIA,27-02-2025 13:00,27-02-2025 14:30,90,Security,27-02-2025,Missed connections,Delayed
